Log updated: 	03/26/2022 13:31:00
Media: 		C:\Users\Usuario\Documents\6.25 pb .mp4
Log file: 	C:\Users\Usuario\Documents\6.25 pb _loud.txt

Stream: 	Audio Stream:Master
Format: 	16-bit PCM data, 2 channels @ 48000 Hz
Algorithm: 	Surround processing turned: OFF

Loudness calculations:

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

           84992	00:00:01,771	-35.04		-40.33		-34.94		  6.90
           86016	00:00:01,792	-35.04		-40.33		-34.94		  6.90
           87040	00:00:01,813	-35.04		-40.33		-34.94		  6.90
           88064	00:00:01,835	-34.02		-39.84		-34.81		  7.40
           89088	00:00:01,856	-34.02		-39.84		-34.81		  7.40
           90112	00:00:01,877	-34.02		-39.84		-34.81		  7.40
           91136	00:00:01,899	-34.02		-39.84		-34.81		  7.40
           92160	00:00:01,920	-34.02		-39.84		-34.81		  7.40
           93184	00:00:01,941	-36.24		-39.84		-34.95		  7.40
           94208	00:00:01,963	-36.24		-39.84		-34.95		  7.40
           95232	00:00:01,984	-36.24		-39.84		-34.95		  7.40
           96256	00:00:02,005	-36.24		-39.84		-34.95		  7.40
           97280	00:00:02,027	-32.52		-38.01		-34.63		  9.20
           98304	00:00:02,048	-32.52		-38.01		-34.63		  9.20
           99328	00:00:02,069	-32.52		-38.01		-34.63		  9.20
          100352	00:00:02,091	-32.52		-38.01		-34.63		  9.20
          101376	00:00:02,112	-32.52		-38.01		-34.63		  9.20
          102400	00:00:02,133	-32.44		-37.73		-34.37		  9.20
          103424	00:00:02,155	-32.44		-37.73		-34.37		  9.20
          104448	00:00:02,176	-32.44		-37.73		-34.37		  9.20
          105472	00:00:02,197	-32.44		-37.73		-34.37		  9.20
          106496	00:00:02,219	-32.44		-37.73		-34.37		  9.20
          107520	00:00:02,240	-31.91		-37.22		-34.10		  9.50
          108544	00:00:02,261	-31.91		-37.22		-34.10		  9.50
          109568	00:00:02,283	-31.91		-37.22		-34.10		  9.50
          110592	00:00:02,304	-31.91		-37.22		-34.10		  9.50
          111616	00:00:02,325	-31.91		-37.22		-33.89		 10.00
          112640	00:00:02,347	-31.91		-37.22		-33.89		 10.00
          113664	00:00:02,368	-31.91		-37.22		-33.89		 10.00
          114688	00:00:02,389	-31.91		-37.22		-33.89		 10.00
          115712	00:00:02,411	-31.91		-37.22		-33.89		 10.00
          116736	00:00:02,432	-34.92		-36.97		-33.95		 10.00
          117760	00:00:02,453	-34.92		-36.97		-33.95		 10.00
          118784	00:00:02,475	-34.92		-36.97		-33.95		 10.00
          119808	00:00:02,496	-34.92		-36.97		-33.95		 10.00
          120832	00:00:02,517	-34.92		-36.97		-33.95		 10.00
          121856	00:00:02,539	-34.79		-36.71		-34.01		  7.00
          122880	00:00:02,560	-34.79		-36.71		-34.01		  7.00

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          123904	00:00:02,581	-34.79		-36.71		-34.01		  7.00
          124928	00:00:02,603	-34.79		-36.71		-34.01		  7.00
          125952	00:00:02,624	-37.57		-36.71		-34.16		  7.30
          126976	00:00:02,645	-37.57		-36.71		-34.16		  7.30
          128000	00:00:02,667	-37.57		-36.71		-34.16		  7.30
          129024	00:00:02,688	-37.57		-36.71		-34.16		  7.30
          130048	00:00:02,709	-37.57		-36.71		-34.16		  7.30
          131072	00:00:02,731	-35.87		-36.49		-34.25		  7.30
          132096	00:00:02,752	-35.87		-36.49		-34.25		  7.30
          133120	00:00:02,773	-35.87		-36.49		-34.25		  7.30
          134144	00:00:02,795	-35.87		-36.49		-34.25		  7.30
          135168	00:00:02,816	-35.87		-36.49		-34.25		  7.30
          136192	00:00:02,837	-37.59		-36.49		-34.38		  7.50
          137216	00:00:02,859	-37.59		-36.49		-34.38		  7.50
          138240	00:00:02,880	-37.59		-36.49		-34.38		  7.50
          139264	00:00:02,901	-37.59		-36.49		-34.38		  7.50
          140288	00:00:02,923	-35.65		-36.03		-34.43		  7.50
          141312	00:00:02,944	-35.65		-36.03		-34.43		  7.50
          142336	00:00:02,965	-35.65		-36.03		-34.43		  7.50
          143360	00:00:02,987	-35.65		-36.03		-34.43		  7.50
          144384	00:00:03,008	-35.65		-36.03		-34.43		  7.50
          145408	00:00:03,029	-34.30		-35.81		-34.43		  8.00
          146432	00:00:03,051	-34.30		-35.81		-34.43		  8.00
          147456	00:00:03,072	-34.30		-35.81		-34.43		  8.00
          148480	00:00:03,093	-34.30		-35.81		-34.43		  8.00
          149504	00:00:03,115	-34.30		-35.81		-34.43		  8.00
          150528	00:00:03,136	-35.41		-35.81		-34.47		  8.20
          151552	00:00:03,157	-35.41		-35.81		-34.47		  8.20
          152576	00:00:03,179	-35.41		-35.81		-34.47		  8.20
          153600	00:00:03,200	-35.41		-35.81		-34.47		  8.20
          154624	00:00:03,221	-35.41		-35.81		-34.51		  8.20
          155648	00:00:03,243	-35.41		-35.81		-34.51		  8.20
          156672	00:00:03,264	-35.41		-35.81		-34.51		  8.20
          157696	00:00:03,285	-35.41		-35.81		-34.51		  8.20
          158720	00:00:03,307	-35.41		-35.81		-34.51		  8.20
          159744	00:00:03,328	-36.44		-35.53		-34.57		  8.20
          160768	00:00:03,349	-36.44		-35.53		-34.57		  8.20
          161792	00:00:03,371	-36.44		-35.53		-34.57		  8.20
          162816	00:00:03,392	-36.44		-35.53		-34.57		  8.20
          163840	00:00:03,413	-36.44		-35.53		-34.57		  8.20

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          164864	00:00:03,435	-34.93		-35.15		-34.59		  8.50
          165888	00:00:03,456	-34.93		-35.15		-34.59		  8.50
          166912	00:00:03,477	-34.93		-35.15		-34.59		  8.50
          167936	00:00:03,499	-34.93		-35.15		-34.59		  8.50
          168960	00:00:03,520	-34.93		-35.15		-34.59		  8.50
          169984	00:00:03,541	-32.84		-34.79		-34.50		  7.70
          171008	00:00:03,563	-32.84		-34.79		-34.50		  7.70
          172032	00:00:03,584	-32.84		-34.79		-34.50		  7.70
          173056	00:00:03,605	-32.84		-34.79		-34.50		  7.70
          174080	00:00:03,627	-32.84		-34.79		-34.42		  8.10
          175104	00:00:03,648	-32.84		-34.79		-34.42		  8.10
          176128	00:00:03,669	-32.84		-34.79		-34.42		  8.10
          177152	00:00:03,691	-32.84		-34.79		-34.42		  8.10
          178176	00:00:03,712	-32.84		-34.79		-34.42		  8.10
          179200	00:00:03,733	-34.07		-34.79		-34.41		  8.10
          180224	00:00:03,755	-34.07		-34.79		-34.41		  8.10
          181248	00:00:03,776	-34.07		-34.79		-34.41		  8.10
          182272	00:00:03,797	-34.07		-34.79		-34.41		  8.10
          183296	00:00:03,819	-34.07		-34.79		-34.41		  8.10
          184320	00:00:03,840	-34.17		-34.48		-34.40		  8.10
          185344	00:00:03,861	-34.17		-34.48		-34.40		  8.10
          186368	00:00:03,883	-34.17		-34.48		-34.40		  8.10
          187392	00:00:03,904	-34.17		-34.48		-34.40		  8.10
          188416	00:00:03,925	-34.69		-34.23		-34.41		  8.40
          189440	00:00:03,947	-34.69		-34.23		-34.41		  8.40
          190464	00:00:03,968	-34.69		-34.23		-34.41		  8.40
          191488	00:00:03,989	-34.69		-34.23		-34.41		  8.40
          192512	00:00:04,011	-34.69		-34.23		-34.41		  8.40
          193536	00:00:04,032	-32.62		-33.93		-34.34		  8.70
          194560	00:00:04,053	-32.62		-33.93		-34.34		  8.70
          195584	00:00:04,075	-32.62		-33.93		-34.34		  8.70
          196608	00:00:04,096	-32.62		-33.93		-34.34		  8.70
          197632	00:00:04,117	-32.62		-33.93		-34.34		  8.70
          198656	00:00:04,139	-32.58		-34.13		-34.27		  8.70
          199680	00:00:04,160	-32.58		-34.13		-34.27		  8.70
          200704	00:00:04,181	-32.58		-34.13		-34.27		  8.70
          201728	00:00:04,203	-32.58		-34.13		-34.27		  8.70
          202752	00:00:04,224	-32.92		-34.14		-34.22		  8.80
          203776	00:00:04,245	-32.92		-34.14		-34.22		  8.80
          204800	00:00:04,267	-32.92		-34.14		-34.22		  8.80

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          205824	00:00:04,288	-32.92		-34.14		-34.22		  8.80
          206848	00:00:04,309	-32.92		-34.14		-34.22		  8.80
          207872	00:00:04,331	-33.00		-34.06		-34.18		  8.80
          208896	00:00:04,352	-33.00		-34.06		-34.18		  8.80
          209920	00:00:04,373	-33.00		-34.06		-34.18		  8.80
          210944	00:00:04,395	-33.00		-34.06		-34.18		  8.80
          211968	00:00:04,416	-33.00		-34.06		-34.18		  8.80
          212992	00:00:04,437	-34.21		-33.93		-34.18		  8.80
          214016	00:00:04,459	-34.21		-33.93		-34.18		  8.80
          215040	00:00:04,480	-34.21		-33.93		-34.18		  8.80
          216064	00:00:04,501	-34.21		-33.93		-34.18		  8.80
          217088	00:00:04,523	-33.92		-34.12		-34.17		  8.80
          218112	00:00:04,544	-33.92		-34.12		-34.17		  8.80
          219136	00:00:04,565	-33.92		-34.12		-34.17		  8.80
          220160	00:00:04,587	-33.92		-34.12		-34.17		  8.80
          221184	00:00:04,608	-33.92		-34.12		-34.17		  8.80
          222208	00:00:04,629	-35.79		-34.25		-34.21		  8.80
          223232	00:00:04,651	-35.79		-34.25		-34.21		  8.80
          224256	00:00:04,672	-35.79		-34.25		-34.21		  8.80
          225280	00:00:04,693	-35.79		-34.25		-34.21		  8.80
          226304	00:00:04,715	-35.79		-34.25		-34.21		  8.80
          227328	00:00:04,736	-36.59		-34.20		-34.26		  8.80
          228352	00:00:04,757	-36.59		-34.20		-34.26		  8.80
          229376	00:00:04,779	-36.59		-34.20		-34.26		  8.80
          230400	00:00:04,800	-36.59		-34.20		-34.26		  8.80
          231424	00:00:04,821	-35.51		-34.10		-34.29		  8.80
          232448	00:00:04,843	-35.51		-34.10		-34.29		  8.80
          233472	00:00:04,864	-35.51		-34.10		-34.29		  8.80
          234496	00:00:04,885	-35.51		-34.10		-34.29		  8.80
          235520	00:00:04,907	-35.51		-34.10		-34.29		  8.80
          236544	00:00:04,928	-34.33		-33.92		-34.29		  9.00
          237568	00:00:04,949	-34.33		-33.92		-34.29		  9.00
          238592	00:00:04,971	-34.33		-33.92		-34.29		  9.00
          239616	00:00:04,992	-34.33		-33.92		-34.29		  9.00
          240640	00:00:05,013	-34.33		-33.92		-34.29		  9.00
          241664	00:00:05,035	-33.09		-34.35		-34.25		  9.00
          242688	00:00:05,056	-33.09		-34.35		-34.25		  9.00
          243712	00:00:05,077	-33.09		-34.35		-34.25		  9.00
          244736	00:00:05,099	-33.09		-34.35		-34.25		  9.00
          245760	00:00:05,120	-33.09		-34.35		-34.25		  9.00

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          246784	00:00:05,141	-34.09		-34.48		-34.25		  9.00
          247808	00:00:05,163	-34.09		-34.48		-34.25		  9.00
          248832	00:00:05,184	-34.09		-34.48		-34.25		  9.00
          249856	00:00:05,205	-34.09		-34.48		-34.25		  9.00
          250880	00:00:05,227	-34.63		-34.57		-34.26		  9.00
          251904	00:00:05,248	-34.63		-34.57		-34.26		  9.00
          252928	00:00:05,269	-34.63		-34.57		-34.26		  9.00
          253952	00:00:05,291	-34.63		-34.57		-34.26		  9.00
          254976	00:00:05,312	-34.63		-34.57		-34.26		  9.00
          256000	00:00:05,333	-33.78		-34.26		-34.24		  9.00
          257024	00:00:05,355	-33.78		-34.26		-34.24		  9.00
          258048	00:00:05,376	-33.78		-34.26		-34.24		  9.00
          259072	00:00:05,397	-33.78		-34.26		-34.24		  9.00
          260096	00:00:05,419	-33.78		-34.26		-34.24		  9.00
          261120	00:00:05,440	-34.84		-34.34		-34.26		  9.00
          262144	00:00:05,461	-34.84		-34.34		-34.26		  9.00
          263168	00:00:05,483	-34.84		-34.34		-34.26		  9.00
          264192	00:00:05,504	-34.84		-34.34		-34.26		  9.00
          265216	00:00:05,525	-33.64		-34.32		-34.24		  7.50
          266240	00:00:05,547	-33.64		-34.32		-34.24		  7.50
          267264	00:00:05,568	-33.64		-34.32		-34.24		  7.50
          268288	00:00:05,589	-33.64		-34.32		-34.24		  7.50
          269312	00:00:05,611	-33.64		-34.32		-34.24		  7.50
          270336	00:00:05,632	-34.81		-34.32		-34.25		  7.50
          271360	00:00:05,653	-34.81		-34.32		-34.25		  7.50
          272384	00:00:05,675	-34.81		-34.32		-34.25		  7.50
          273408	00:00:05,696	-34.81		-34.32		-34.25		  7.50
          274432	00:00:05,717	-34.81		-34.32		-34.25		  7.50
          275456	00:00:05,739	-35.53		-34.23		-34.28		  7.50
          276480	00:00:05,760	-35.53		-34.23		-34.28		  7.50
          277504	00:00:05,781	-35.53		-34.23		-34.28		  7.50
          278528	00:00:05,803	-35.53		-34.23		-34.28		  7.50
          279552	00:00:05,824	-34.40		-34.06		-34.28		  7.50
          280576	00:00:05,845	-34.40		-34.06		-34.28		  7.50
          281600	00:00:05,867	-34.40		-34.06		-34.28		  7.50
          282624	00:00:05,888	-34.40		-34.06		-34.28		  7.50
          283648	00:00:05,909	-34.40		-34.06		-34.28		  7.50
          284672	00:00:05,931	-35.88		-34.34		-34.31		  7.50
          285696	00:00:05,952	-35.88		-34.34		-34.31		  7.50
          286720	00:00:05,973	-35.88		-34.34		-34.31		  7.50

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          287744	00:00:05,995	-35.88		-34.34		-34.31		  7.50
          288768	00:00:06,016	-35.88		-34.34		-34.31		  7.50
          289792	00:00:06,037	-35.88		-34.50		-34.33		  7.50
          290816	00:00:06,059	-35.88		-34.50		-34.33		  7.50
          291840	00:00:06,080	-35.88		-34.50		-34.33		  7.50
          292864	00:00:06,101	-35.88		-34.50		-34.33		  7.50
          293888	00:00:06,123	-39.41		-34.50		-34.39		  7.30
          294912	00:00:06,144	-39.41		-34.50		-34.39		  7.30
          295936	00:00:06,165	-39.41		-34.50		-34.39		  7.30
          296960	00:00:06,187	-39.41		-34.50		-34.39		  7.30
          297984	00:00:06,208	-39.41		-34.50		-34.39		  7.30
          299008	00:00:06,229	-69.29		-34.50		-34.39		  7.30
          300032	00:00:06,251	-69.29		-34.50		-34.39		  7.30
          301056	00:00:06,272	-69.29		-34.50		-34.39		  7.30
          302080	00:00:06,293	-69.29		-34.50		-34.39		  7.30
          303104	00:00:06,315	-69.29		-34.50		-34.39		  7.30
          304128	00:00:06,336	-82.24		-34.72		-34.39		  7.30
          305152	00:00:06,357	-82.24		-34.72		-34.39		  7.30
          306176	00:00:06,379	-82.24		-34.72		-34.39		  7.30
          307200	00:00:06,400	-82.24		-34.72		-34.39		  7.30
          308224	00:00:06,421	-88.33		-35.06		-34.39		  7.30
          309248	00:00:06,443	-88.33		-35.06		-34.39		  7.30
          310272	00:00:06,464	-88.33		-35.06		-34.39		  7.30
          311296	00:00:06,485	-88.33		-35.06		-34.39		  7.30
          312320	00:00:06,507	-88.33		-35.06		-34.39		  7.30
          313344	00:00:06,528	-88.68		-35.44		-34.39		  7.30
          314368	00:00:06,549	-88.68		-35.44		-34.39		  7.30
          315392	00:00:06,571	-88.68		-35.44		-34.39		  7.30
          316416	00:00:06,592	-88.68		-35.44		-34.39		  7.30
          317440	00:00:06,613	-88.68		-35.44		-34.39		  7.30
          318464	00:00:06,635	-88.74		-35.45		-34.39		  7.30
          319488	00:00:06,656	-88.74		-35.45		-34.39		  7.30
          320512	00:00:06,677	-88.74		-35.45		-34.39		  7.30
          321536	00:00:06,699	-88.74		-35.45		-34.39		  7.30
          322560	00:00:06,720	-88.74		-35.45		-34.39		  7.30
          323584	00:00:06,741	-97.00		-35.45		-34.39		  7.30
          324608	00:00:06,763	-97.00		-35.45		-34.39		  7.30
          325632	00:00:06,784	-97.00		-35.45		-34.39		  7.30
          326656	00:00:06,805	-97.00		-35.45		-34.39		  7.30
          327680	00:00:06,827	-Inf.		-35.84		-34.39		  7.30

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          328704	00:00:06,848	-Inf.		-35.84		-34.39		  7.30
          329728	00:00:06,869	-Inf.		-35.84		-34.39		  7.30
          330752	00:00:06,891	-Inf.		-35.84		-34.39		  7.30
          331776	00:00:06,912	-Inf.		-35.84		-34.39		  7.30
          332800	00:00:06,933	-Inf.		-36.20		-34.39		  7.30
          333824	00:00:06,955	-Inf.		-36.20		-34.39		  7.30
          334848	00:00:06,976	-Inf.		-36.20		-34.39		  7.30
          335872	00:00:06,997	-Inf.		-36.20		-34.39		  7.30
          336896	00:00:07,019	-Inf.		-36.20		-34.39		  7.30
          337920	00:00:07,040	-39.71		-36.44		-34.45		  6.70
          338944	00:00:07,061	-39.71		-36.44		-34.45		  6.70
          339968	00:00:07,083	-39.71		-36.44		-34.45		  6.70
          340992	00:00:07,104	-39.71		-36.44		-34.45		  6.70
          342016	00:00:07,125	-39.68		-36.46		-34.51		  6.70
          343040	00:00:07,147	-39.68		-36.46		-34.51		  6.70
          344064	00:00:07,168	-39.68		-36.46		-34.51		  6.70
          345088	00:00:07,189	-39.68		-36.46		-34.51		  6.70
          346112	00:00:07,211	-39.68		-36.46		-34.51		  6.70
          347136	00:00:07,232	-39.68		-36.84		-34.57		  6.70
          348160	00:00:07,253	-39.68		-36.84		-34.57		  6.70
          349184	00:00:07,275	-39.68		-36.84		-34.57		  6.70
          350208	00:00:07,296	-39.68		-36.84		-34.57		  6.70
          351232	00:00:07,317	-39.68		-36.84		-34.57		  6.70
          352256	00:00:07,339	-39.68		-37.26		-34.62		  6.70
          353280	00:00:07,360	-39.68		-37.26		-34.62		  6.70
          354304	00:00:07,381	-39.68		-37.26		-34.62		  6.70
          355328	00:00:07,403	-39.68		-37.26		-34.62		  6.70
          356352	00:00:07,424	-60.91		-37.54		-34.62		  6.70
          357376	00:00:07,445	-60.91		-37.54		-34.62		  6.70
          358400	00:00:07,467	-60.91		-37.54		-34.62		  6.70
          359424	00:00:07,488	-60.91		-37.54		-34.62		  6.70
          360448	00:00:07,509	-60.91		-37.54		-34.62		  6.70
          361472	00:00:07,531	-76.86		-37.65		-34.62		  6.70
          362496	00:00:07,552	-76.86		-37.65		-34.62		  6.70
          363520	00:00:07,573	-76.86		-37.65		-34.62		  6.70
          364544	00:00:07,595	-76.86		-37.65		-34.62		  6.70
          365568	00:00:07,616	-76.86		-37.65		-34.62		  6.70
          366592	00:00:07,637	-92.56		-37.65		-34.62		  6.70
          367616	00:00:07,659	-92.56		-37.65		-34.62		  6.70
          368640	00:00:07,680	-92.56		-37.65		-34.62		  6.70

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          369664	00:00:07,701	-92.56		-37.65		-34.62		  6.70
          370688	00:00:07,723	-96.48		-38.00		-34.62		  6.70
          371712	00:00:07,744	-96.48		-38.00		-34.62		  6.70
          372736	00:00:07,765	-96.48		-38.00		-34.62		  6.70
          373760	00:00:07,787	-96.48		-38.00		-34.62		  6.70
          374784	00:00:07,808	-96.48		-38.00		-34.62		  6.70
          375808	00:00:07,829	-96.91		-38.58		-34.62		  6.70
          376832	00:00:07,851	-96.91		-38.58		-34.62		  6.70
          377856	00:00:07,872	-96.91		-38.58		-34.62		  6.70
          378880	00:00:07,893	-96.91		-38.58		-34.62		  6.70
          379904	00:00:07,915	-96.91		-38.58		-34.62		  6.70
          380928	00:00:07,936	-96.91		-39.11		-34.62		  6.70
          381952	00:00:07,957	-96.91		-39.11		-34.62		  6.70
          382976	00:00:07,979	-96.91		-39.11		-34.62		  6.70
          384000	00:00:08,000	-96.91		-39.11		-34.62		  6.70
          385024	00:00:08,021	-Inf.		-39.73		-34.62		  6.70
          386048	00:00:08,043	-Inf.		-39.73		-34.62		  6.70
          387072	00:00:08,064	-Inf.		-39.73		-34.62		  6.70
          388096	00:00:08,085	-Inf.		-39.73		-34.62		  6.70
          389120	00:00:08,107	-Inf.		-39.73		-34.62		  6.70
          390144	00:00:08,128	-Inf.		-39.73		-34.62		  6.70
          391168	00:00:08,149	-Inf.		-39.73		-34.62		  6.70
          392192	00:00:08,171	-Inf.		-39.73		-34.62		  6.70
          393216	00:00:08,192	-Inf.		-39.73		-34.62		  6.70
          394240	00:00:08,213	-Inf.		-39.73		-34.62		  6.70
          395264	00:00:08,235	-Inf.		-40.32		-34.62		  6.70
          396288	00:00:08,256	-Inf.		-40.32		-34.62		  6.70
          397312	00:00:08,277	-Inf.		-40.32		-34.62		  6.70
          398336	00:00:08,299	-Inf.		-40.32		-34.62		  6.70
          399360	00:00:08,320	-Inf.		-40.32		-34.62		  6.70
          400384	00:00:08,341	-Inf.		-41.74		-34.62		  6.70
          401408	00:00:08,363	-Inf.		-41.74		-34.62		  6.70
          402432	00:00:08,384	-Inf.		-41.74		-34.62		  6.70
          403456	00:00:08,405	-Inf.		-41.74		-34.62		  6.70
          404480	00:00:08,427	-Inf.		-42.02		-34.62		  6.70
          405504	00:00:08,448	-Inf.		-42.02		-34.62		  6.70
          406528	00:00:08,469	-Inf.		-42.02		-34.62		  6.70
          407552	00:00:08,491	-Inf.		-42.02		-34.62		  6.70
          408576	00:00:08,512	-Inf.		-42.02		-34.62		  6.70
          409600	00:00:08,533	-Inf.		-43.12		-34.62		  6.70

              Pos.	     Time	Mom.(LUFS)	Short(LUFS)	Integ.(LUFS)	Dyn.(LU)

          410624	00:00:08,555	-Inf.		-43.12		-34.62		  6.70
